name,address,LHIN,home_type,short_stay,residents_council,family_council,accreditation,postal_code,first_inspection_date,total_inspections,5y_inspections,2y_inspections,total_complaints,5y_complaints,2y_complaints,total_critical,5y_critical,2y_critical,total_withOrders,5y_withOrders,2y_withOrders,cleaned_name,outbreak,number_beds,CSDname,CSDuid,latitude,longitude,Report_Data_Extracted,Beds,Total_LTC_Resident_Deaths,outbreak_status,Total_LTC_Resident_Cases,Total_LTC_HCW_Cases
MCCALL CENTRE LONG TERM CARE INTERIM UNIT,140 SHERWAY DRIVE,Mississauga Halton,Non-Profit,No,Yes,No,Yes, M9C1A4,2012-09-07,11,8,4,1,,,,,,2,2,2,mccall centre long term care interim unit,1,21,Toronto,3520005,43.61006437,-79.56210244,2020-04-24,21,0,active,0,<5
MEADOW PARK (LONDON),1210 Southdale Road East,South West,For-Profit,Yes,Yes,Yes,Yes, N6E1B4,2010-08-11,91,51,14,48,26,8,26,16,4,12,9,2,meadow park (london),1,126,London,3539036,42.94667847,-81.2020519,2020-05-30,126,<5,inactive,,
MEADOW PARK (LONDON),1210 Southdale Road East,South West,For-Profit,Yes,Yes,Yes,Yes, N6E1B4,2010-08-11,91,51,14,48,26,8,26,16,4,12,9,2,meadow park (london),1,126,London,3539036,42.94667847,-81.2020519,2020-04-24,126,0,active,6,0
MENNONITE BRETHREN SENIOR CITIZENS HOME,1 Tabor Drive,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,Yes,Yes,Yes,No, L2N1V9,2010-10-08,28,13,6,5,1,,13,6,4,4,4,1,mennonite brethren senior citizens home,1,128,St. Catharines,3526053,43.1888487,-79.2335379,2020-07-30,128,0,inactive,,
MENNONITE BRETHREN SENIOR CITIZENS HOME,1 Tabor Drive,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,Yes,Yes,Yes,No, L2N1V9,2010-10-08,28,13,6,5,1,,13,6,4,4,4,1,mennonite brethren senior citizens home,1,128,St. Catharines,3526053,43.1888487,-79.2335379,2020-07-08,128,0,active,0,<5
MIDLAND GARDENS CARE COMMUNITY,130 Midland Avenue,Central East,For-Profit,Yes,Yes,Yes,Yes, M1N4B2,2010-07-16,86,62,39,40,28,21,27,17,10,33,32,17,midland gardens care community,1,299,Toronto,3520005,43.7083586,-79.24749635,2020-07-19,299,42,inactive,,
MIDLAND GARDENS CARE COMMUNITY,130 Midland Avenue,Central East,For-Profit,Yes,Yes,Yes,Yes, M1N4B2,2010-07-16,86,62,39,40,28,21,27,17,10,33,32,17,midland gardens care community,1,299,Toronto,3520005,43.7083586,-79.24749635,2020-04-24,299,<5,active,<5,<5
MIRAMICHI LODGE,725 Pembroke Street West,Champlain,Municipal,Yes,Yes,Yes,Yes, K8A8S6,2010-10-22,30,18,10,11,8,5,15,7,5,1,1,1,miramichi lodge,1,166,Pembroke,3547064,45.82684776,-77.13017355,2020-04-24,166,0,inactive,,
MOIRA PLACE LONG-TERM CARE HOME,415 River Street West P.O. Box 200,South East,For-Profit,No,Yes,Yes,Yes, K0K3J0,2011-07-28,37,27,7,12,7,2,14,13,4,5,2,,moira place long-term care home,1,128,Tweed,3512030,44.47111572,-77.31915479,2020-05-08,128,0,inactive,,
MOIRA PLACE LONG-TERM CARE HOME,415 River Street West P.O. Box 200,South East,For-Profit,No,Yes,Yes,Yes, K0K3J0,2011-07-28,37,27,7,12,7,2,14,13,4,5,2,,moira place long-term care home,1,128,Tweed,3512030,44.47111572,-77.31915479,2020-04-24,128,0,active,0,<5
MON SHEONG HOME FOR THE AGED,36 D'Arcy Street,Toronto Central,Non-Profit,Yes,Yes,No,No, M5T1J7,2010-12-02,13,9,4,3,1,1,4,4,3,,,,mon sheong home for the aged,1,105,Toronto,3520005,43.65527498,-79.39314779,2020-06-15,105,33,inactive,,
MON SHEONG HOME FOR THE AGED,36 D'Arcy Street,Toronto Central,Non-Profit,Yes,Yes,No,No, M5T1J7,2010-12-02,13,9,4,3,1,1,4,4,3,,,,mon sheong home for the aged,1,105,Toronto,3520005,43.65527498,-79.39314779,2020-04-24,105,24,active,50,16
MON SHEONG SCARBOROUGH LONG TERM CARE CENTRE,2030 Mcnicoll Avenue,Central East,Non-Profit,Yes,Yes,Yes,No, M1V5P4,2011-11-26,18,13,6,5,4,2,8,6,3,2,1,,mon sheong scarborough long term care centre,1,160,Toronto,3520005,43.81309612,-79.29999097,2020-05-26,160,0,inactive,,
MON SHEONG SCARBOROUGH LONG TERM CARE CENTRE,2030 Mcnicoll Avenue,Central East,Non-Profit,Yes,Yes,Yes,No, M1V5P4,2011-11-26,18,13,6,5,4,2,8,6,3,2,1,,mon sheong scarborough long term care centre,1,160,Toronto,3520005,43.81309612,-79.29999097,2020-05-13,160,0,active,<5,<5
MONTFORT,705 Montreal Road,Champlain,For-Profit,No,Yes,Yes,Yes, K1K0M9,2011-03-02,89,53,26,43,25,22,27,10,4,14,12,,montfort,1,128,Ottawa,3506008,45.44672936,-75.64059562,2020-06-10,128,30,inactive,,
MONTFORT,705 Montreal Road,Champlain,For-Profit,No,Yes,Yes,Yes, K1K0M9,2011-03-02,89,53,26,43,25,22,27,10,4,14,12,,montfort,1,128,Ottawa,3506008,45.44672936,-75.64059562,2020-04-24,128,14,active,27,11
MOUNT HOPE CENTRE FOR LONG TERM CARE,21 Grosvenor Street P.O. Box 5777,South West,Non-Profit,Yes,Yes,Yes,Yes, N6A1Y6,2011-04-19,90,47,18,40,16,2,36,23,13,19,12,4,mount hope centre for long term care,1,394,London,3539036,42.99894988,-81.25634222,2020-04-24,394,0,inactive,,
NISBET LODGE,740 Pape Avenue,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M4K3S7,2011-07-07,17,14,10,8,6,6,3,3,3,2,2,2,nisbet lodge,1,103,Toronto,3520005,43.68025289,-79.34558197,2020-06-11,103,0,active,0,<5
NORTH PARK NURSING HOME,450 Rustic Road,Central,For-Profit,No,Yes,Yes,Yes, M6L1W9,2010-09-23,26,8,5,11,2,1,6,2,2,3,1,,north park nursing home,1,75,Toronto,3520005,43.71741799,-79.48214652,2020-05-20,75,0,inactive,,
NORTH PARK NURSING HOME,450 Rustic Road,Central,For-Profit,No,Yes,Yes,Yes, M6L1W9,2010-09-23,26,8,5,11,2,1,6,2,2,3,1,,north park nursing home,1,75,Toronto,3520005,43.71741799,-79.48214652,2020-05-11,,0,active,0,<5
NORTHRIDGE,496 Postridge Drive,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L6H7A2,2010-11-09,35,13,5,15,2,1,11,6,3,8,4,1,northridge,1,133,Oakville,3524001,43.48960334,-79.71426817,2020-05-06,133,0,inactive,,
NORTHRIDGE,496 Postridge Drive,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L6H7A2,2010-11-09,35,13,5,15,2,1,11,6,3,8,4,1,northridge,1,133,Oakville,3524001,43.48960334,-79.71426817,2020-04-24,133,0,active,<5,0
NORTHVIEW NURSING HOME,77 River Road P.O. Box 1139,North East,For-Profit,Yes,Yes,No,Yes, P0J1H0,2011-04-26,23,15,7,9,7,4,4,3,1,7,4,1,northview nursing home,1,48,Englehart,3554052,47.8219425,-79.8655049,2020-05-13,48,0,inactive,,
NORTHVIEW NURSING HOME,77 River Road P.O. Box 1139,North East,For-Profit,Yes,Yes,No,Yes, P0J1H0,2011-04-26,23,15,7,9,7,4,4,3,1,7,4,1,northview nursing home,1,48,Englehart,3554052,47.8219425,-79.8655049,2020-04-30,48,0,active,<5,0
NORVIEW LODGE,44 Rob Blake Way,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,Yes,Yes,Yes,Yes, N3Y0E3,2011-02-08,24,14,5,6,1,,10,6,3,4,4,1,norview lodge,1,179,Norfolk County,3528052,42.8372838,-80.33304111,2020-04-24,179,0,inactive,,
NORVIEW LODGE,44 Rob Blake Way,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,Yes,Yes,Yes,Yes, N3Y0E3,2011-02-08,24,14,5,6,1,,10,6,3,4,4,1,norview lodge,1,179,Norfolk County,3528052,42.8372838,-80.33304111,2020-05-22,179,0,active,0,<5
NORWOOD NURSING HOME,122 Tyndall Avenue,Toronto Central,For-Profit,No,Yes,Yes,Yes, M6K2E2,2011-06-24,16,9,4,7,2,1,3,2,2,1,,,norwood nursing home,1,60,Toronto,3520005,43.63752278,-79.4293819,2020-05-27,60,0,inactive,,
NORWOOD NURSING HOME,122 Tyndall Avenue,Toronto Central,For-Profit,No,Yes,Yes,Yes, M6K2E2,2011-06-24,16,9,4,7,2,1,3,2,2,1,,,norwood nursing home,1,60,Toronto,3520005,43.63752278,-79.4293819,2020-04-24,60,0,active,<5,<5
ORCHARD VILLA,1955 Valley Farm Road,Central East,For-Profit,No,Yes,Yes,Yes, L1V3R6,2010-07-15,73,42,18,32,16,9,22,10,6,20,16,4,orchard villa,1,233,Pickering,3518001,43.84623863,-79.0826885,2020-06-11,233,70,inactive,,
ORCHARD VILLA,1955 Valley Farm Road,Central East,For-Profit,No,Yes,Yes,Yes, L1V3R6,2010-07-15,73,42,18,32,16,9,22,10,6,20,16,4,orchard villa,1,233,Pickering,3518001,43.84623863,-79.0826885,2020-04-24,233,40,active,144,45
OWEN HILL CARE COMMUNITY,130 Owen Street,North Simcoe Muskoka,For-Profit,No,Yes,Yes,Yes, L4M3H7,2011-04-21,18,9,5,5,1,1,7,3,3,2,,,owen hill care community,1,57,Barrie,3543042,44.3951391,-79.69019855,2020-05-28,57,12,inactive,,
OWEN HILL CARE COMMUNITY,130 Owen Street,North Simcoe Muskoka,For-Profit,No,Yes,Yes,Yes, L4M3H7,2011-04-21,18,9,5,5,1,1,7,3,3,2,,,owen hill care community,1,57,Barrie,3543042,44.3951391,-79.69019855,2020-04-25,57,0,active,0,<5
PARKVIEW MANOR HEALTH CARE CENTRE,98-3rd Street South East P.O. Box 298,South West,For-Profit,No,Yes,Yes,Yes, N0G1L0,2011-06-22,18,12,8,5,1,1,4,3,3,8,8,4,parkview manor health care centre,1,34,Arran-Elderslie,3541043,44.2983199,-81.091335,2020-05-26,34,0,inactive,,
PARKVIEW MANOR HEALTH CARE CENTRE,98-3rd Street South East P.O. Box 298,South West,For-Profit,No,Yes,Yes,Yes, N0G1L0,2011-06-22,18,12,8,5,1,1,4,3,3,8,8,4,parkview manor health care centre,1,34,Arran-Elderslie,3541043,44.2983199,-81.091335,2020-05-03,34,<5,active,7,0
PARKWOOD MENNONITE HOME,726 New Hampshire Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2K4M1,2010-09-01,24,15,11,8,5,4,8,4,4,4,4,4,parkwood mennonite home,1,96,Waterloo,3530016,43.51640151,-80.50225763,2020-06-05,96,0,inactive,,
PARKWOOD MENNONITE HOME,726 New Hampshire Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2K4M1,2010-09-01,24,15,11,8,5,4,8,4,4,4,4,4,parkwood mennonite home,1,96,Waterloo,3530016,43.51640151,-80.50225763,2020-05-18,96,0,active,0,<5
PEEL MANOR,525 Main Street North,Central West,Municipal,No,Yes,Yes,Yes, L6X1N9,2010-08-18,57,17,8,25,5,2,16,8,6,10,1,,peel manor,1,177,Brampton,3521010,43.69999507,-79.78142981,2020-06-02,177,<5,inactive,,
PEEL MANOR,525 Main Street North,Central West,Municipal,No,Yes,Yes,Yes, L6X1N9,2010-08-18,57,17,8,25,5,2,16,8,6,10,1,,peel manor,1,177,Brampton,3521010,43.69999507,-79.78142981,2020-04-24,177,<5,active,7,0
PEOPLECARE A.R. GOUDIE KITCHENER,369 Frederick Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2H2P1,2010-08-25,33,18,8,12,6,4,15,7,4,2,2,,peoplecare a.r. goudie kitchener,1,80,Kitchener,3530013,43.4564955,-80.47446971,2020-07-14,80,9,inactive,,
PEOPLECARE A.R. GOUDIE KITCHENER,369 Frederick Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2H2P1,2010-08-25,33,18,8,12,6,4,15,7,4,2,2,,peoplecare a.r. goudie kitchener,1,80,Kitchener,3530013,43.4564955,-80.47446971,2020-04-24,80,<5,active,12,11
PEOPLECARE HILLTOP MANOR CAMBRIDGE,42 Elliott Street,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1R2J2,2010-11-17,43,24,7,15,8,2,18,10,3,8,8,4,peoplecare hilltop manor cambridge,1,185,Cambridge,3530010,43.35352749,-80.30996865,2020-05-25,185,0,inactive,,
PEOPLECARE HILLTOP MANOR CAMBRIDGE,42 Elliott Street,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1R2J2,2010-11-17,43,24,7,15,8,2,18,10,3,8,8,4,peoplecare hilltop manor cambridge,1,185,Cambridge,3530010,43.35352749,-80.30996865,2020-05-12,185,0,active,0,<5
PEOPLECARE OAKCROSSING LONDON,1242 Oakcrossing Road,South West,For-Profit,No,Yes,Yes,Yes, N6H0G2,2010-09-07,86,30,17,48,15,7,32,11,9,1,1,1,peoplecare oakcrossing london,1,160,London,3539036,42.99044098,-81.31277543,2020-05-19,160,0,inactive,,
PEOPLECARE OAKCROSSING LONDON,1242 Oakcrossing Road,South West,For-Profit,No,Yes,Yes,Yes, N6H0G2,2010-09-07,86,30,17,48,15,7,32,11,9,1,1,1,peoplecare oakcrossing london,1,160,London,3539036,42.99044098,-81.31277543,2020-05-05,160,0,active,0,<5
PETER D. CLARK CENTRE,9 Meridian Place,Champlain,Municipal,No,Yes,Yes,Yes, K2G6P8,2011-10-12,91,69,35,44,36,19,32,20,12,11,9,3,peter d. clark centre,1,216,Ottawa,3506008,45.34293864,-75.76125205,2020-07-07,216,8,inactive,,
PETER D. CLARK CENTRE,9 Meridian Place,Champlain,Municipal,No,Yes,Yes,Yes, K2G6P8,2011-10-12,91,69,35,44,36,19,32,20,12,11,9,3,peter d. clark centre,1,216,Ottawa,3506008,45.34293864,-75.76125205,2020-04-29,216,0,active,0,<5
PINECREST (PLANTAGENET),101 Parent Street P.O. Box 250,Champlain,For-Profit,No,Yes,Yes,No, K0B1L0,2011-07-15,50,32,12,20,12,6,18,10,4,4,2,,pinecrest (plantagenet),1,60,Alfred and Plantagenet,3502023,45.5420141,-74.99812112,2020-05-30,60,11,inactive,,
PINECREST (PLANTAGENET),101 Parent Street P.O. Box 250,Champlain,For-Profit,No,Yes,Yes,No, K0B1L0,2011-07-15,50,32,12,20,12,6,18,10,4,4,2,,pinecrest (plantagenet),1,60,Alfred and Plantagenet,3502023,45.5420141,-74.99812112,2020-04-24,60,0,active,0,<5
PINECREST NURSING HOME (BOBCAYGEON),3418 County Road 36 R.R. #2,Central East,For-Profit,No,Yes,Yes,No, K0M1A0,2011-09-20,21,12,6,4,1,1,5,3,2,7,5,3,pinecrest nursing home (bobcaygeon),1,65,Kawartha Lakes,3516010,44.52836508,-78.53389679,2020-05-14,65,29,inactive,,
PINECREST NURSING HOME (BOBCAYGEON),3418 County Road 36 R.R. #2,Central East,For-Profit,No,Yes,Yes,No, K0M1A0,2011-09-20,21,12,6,4,1,1,5,3,2,7,5,3,pinecrest nursing home (bobcaygeon),1,65,Kawartha Lakes,3516010,44.52836508,-78.53389679,2020-04-24,65,29,active,33,32
PINEHAVEN NURSING HOME,229 Lexington Road,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N2K2E1,2010-10-13,40,20,8,14,7,2,14,7,4,3,2,1,pinehaven nursing home,1,84,Waterloo,3530016,43.4926954,-80.51167673,2020-05-12,84,0,inactive,,
PINEHAVEN NURSING HOME,229 Lexington Road,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N2K2E1,2010-10-13,40,20,8,14,7,2,14,7,4,3,2,1,pinehaven nursing home,1,84,Waterloo,3530016,43.4926954,-80.51167673,2020-04-29,84,0,active,0,<5
PIONEER MANOR,960 Notre Dame Avenue,North East,Municipal,No,Yes,Yes,Yes, P3A2T4,2010-12-14,78,46,24,28,15,8,24,15,8,26,14,4,pioneer manor,1,433,Greater Sudbury / Grand Sudbury,3553005,46.51756439,-80.98200638,2020-05-13,433,0,inactive,,
PIONEER MANOR,960 Notre Dame Avenue,North East,Municipal,No,Yes,Yes,Yes, P3A2T4,2010-12-14,78,46,24,28,15,8,24,15,8,26,14,4,pioneer manor,1,433,Greater Sudbury / Grand Sudbury,3553005,46.51756439,-80.98200638,2020-04-27,433,0,active,<5,0
POST INN VILLAGE,203 Georgian Drive,Mississauga Halton,Municipal,Yes,Yes,Yes,Yes, L6H7H9,2010-07-28,35,11,5,20,3,1,9,4,3,2,1,,post inn village,1,228,Oakville,3524001,43.48026034,-79.71675247,2020-05-13,228,0,inactive,,
POST INN VILLAGE,203 Georgian Drive,Mississauga Halton,Municipal,Yes,Yes,Yes,Yes, L6H7H9,2010-07-28,35,11,5,20,3,1,9,4,3,2,1,,post inn village,1,228,Oakville,3524001,43.48026034,-79.71675247,2020-04-24,228,0,active,<5,<5
PROVIDENCE HEALTHCARE,3276 St. Clair Avenue East,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M1L1W1,2010-11-09,56,30,12,32,17,5,16,10,6,6,4,2,providence healthcare,1,288,Toronto,3520005,43.7122051,-79.2850295,2020-05-09,288,<5,inactive,,
PROVIDENCE HEALTHCARE,3276 St. Clair Avenue East,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M1L1W1,2010-11-09,56,30,12,32,17,5,16,10,6,6,4,2,providence healthcare,1,288,Toronto,3520005,43.7122051,-79.2850295,2020-04-24,288,<5,active,13,6
PROVIDENCE MANOR,275 Sydenham Street,South East,Non-Profit,Yes,Yes,Yes,Yes, K7K1G7,2011-06-23,73,52,20,25,19,9,32,21,9,15,10,3,providence manor,1,243,Kingston,3510010,44.23553812,-76.4854634,2020-04-27,243,0,inactive,,
PROVIDENCE MANOR,275 Sydenham Street,South East,Non-Profit,Yes,Yes,Yes,Yes, K7K1G7,2011-06-23,73,52,20,25,19,9,32,21,9,15,10,3,providence manor,1,243,Kingston,3510010,44.23553812,-76.4854634,2020-04-24,243,0,active,<5,0
R. H. LAWSON EVENTIDE HOME,5050 Jepson Street,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,Yes,Yes,Yes,No, L2E1K5,2010-12-08,19,12,6,4,3,2,6,4,3,7,4,2,r. h. lawson eventide home,1,101,Niagara Falls,3526043,43.0997467,-79.07748394,2020-07-29,101,0,active,<5,<5
REACHVIEW VILLAGE,130 Reach Street,Central East,For-Profit,No,Yes,Yes,Yes, L9P1L3,2011-04-20,42,24,7,17,7,4,10,5,2,11,7,1,reachview village,1,100,Uxbridge,3518029,44.10408728,-79.11189924,2020-07-09,100,17,inactive,,
REACHVIEW VILLAGE,130 Reach Street,Central East,For-Profit,No,Yes,Yes,Yes, L9P1L3,2011-04-20,42,24,7,17,7,4,10,5,2,11,7,1,reachview village,1,100,Uxbridge,3518029,44.10408728,-79.11189924,2020-04-24,100,0,active,<5,0
REGENCY PARK LONG TERM CARE HOME,567 Victoria Avenue,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N9A4N1,2010-07-28,29,16,9,15,6,4,8,5,4,1,1,1,regency park long term care home,1,72,Windsor,3537039,42.31362957,-83.03932361,2020-06-04,72,0,inactive,,
REGENCY PARK LONG TERM CARE HOME,567 Victoria Avenue,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N9A4N1,2010-07-28,29,16,9,15,6,4,8,5,4,1,1,1,regency park long term care home,1,72,Windsor,3537039,42.31362957,-83.03932361,2020-05-13,72,0,active,0,<5
REGINA GARDENS,536 Upper Paradise Road,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,Yes, L9C5E3,2010-10-19,32,16,6,20,7,2,4,3,2,4,3,2,regina gardens,1,128,Hamilton,3525005,43.23102399,-79.91358922,2020-05-19,128,0,inactive,,
REGINA GARDENS,536 Upper Paradise Road,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,Yes, L9C5E3,2010-10-19,32,16,6,20,7,2,4,3,2,4,3,2,regina gardens,1,128,Hamilton,3525005,43.23102399,-79.91358922,2020-05-07,128,0,active,0,<5
RESIDENCE PRESCOTT ET RUSSELL,"1020, Cartier Boulevard",Champlain,Municipal,Yes,Yes,Yes,Yes, K6A1W7,2010-09-29,58,32,14,16,10,6,23,10,6,11,6,4,residence prescott et russell,0,146,Hawkesbury,3502008,45.60023563,-74.61370539,2020-04-24,146,0,active,0,<5
RESIDENCE SAINT-LOUIS,879 Chemin Parc Hiawatha,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1C2Z6,2010-09-01,114,72,28,40,26,12,40,22,10,31,22,4,residence saint-louis,1,198,Ottawa,3506008,45.48316947,-75.54547069,2020-06-30,198,9,inactive,,
RESIDENCE SAINT-LOUIS,879 Chemin Parc Hiawatha,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1C2Z6,2010-09-01,114,72,28,40,26,12,40,22,10,31,22,4,residence saint-louis,1,198,Ottawa,3506008,45.48316947,-75.54547069,2020-04-24,198,0,active,0,<5
RIVER GLEN HAVEN NURSING HOME,160 High Street P.O. Box 368,Central,For-Profit,No,Yes,Yes,Yes, L0E1R0,2010-08-23,31,18,9,12,6,4,7,4,2,11,7,3,river glen haven nursing home,1,119,Georgina,3519070,44.3039488,-79.36171604,2020-07-03,119,36,inactive,,
RIVER GLEN HAVEN NURSING HOME,160 High Street P.O. Box 368,Central,For-Profit,No,Yes,Yes,Yes, L0E1R0,2010-08-23,31,18,9,12,6,4,7,4,2,11,7,3,river glen haven nursing home,1,119,Georgina,3519070,44.3039488,-79.36171604,2020-04-28,119,0,active,8,0
RIVERSIDE PLACE,3181 Meadowbrook Lane,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N8T0A4,2010-08-19,54,27,15,27,13,8,19,10,7,1,1,,riverside place,1,96,Windsor,3537039,42.29910898,-82.92755457,2020-04-24,96,0,inactive,,
RIVERSIDE PLACE,3181 Meadowbrook Lane,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N8T0A4,2010-08-19,54,27,15,27,13,8,19,10,7,1,1,,riverside place,1,96,Windsor,3537039,42.29910898,-82.92755457,2020-05-11,96,0,active,0,<5
RIVERVIEW GARDENS,519 King Street West,Erie St. Clair,Municipal,Yes,Yes,Yes,No, N7M1G8,2010-09-16,109,47,22,46,26,10,55,16,11,2,1,1,riverview gardens,1,320,Chatham-Kent,3536020,42.39921553,-82.19474266,2020-07-11,320,0,inactive,,
RIVERVIEW GARDENS,519 King Street West,Erie St. Clair,Municipal,Yes,Yes,Yes,No, N7M1G8,2010-09-16,109,47,22,46,26,10,55,16,11,2,1,1,riverview gardens,1,320,Chatham-Kent,3536020,42.39921553,-82.19474266,2020-05-11,320,0,active,0,<5
RIVERVIEW MANOR NURSING HOME,1155 Water Street,Central East,For-Profit,No,Yes,Yes,Yes, K9H3P8,2011-06-16,37,21,9,13,5,3,12,7,4,5,5,2,riverview manor nursing home,1,124,Peterborough,3515014,44.33636205,-78.3150222,2020-04-24,124,0,inactive,,
ROCKCLIFFE CARE COMMUNITY,3015 Lawrence Avenue East,Central East,For-Profit,Yes,Yes,Yes,Yes, M1P2V7,2011-05-30,37,29,23,20,15,12,12,9,8,6,6,5,rockcliffe care community,1,204,Toronto,3520005,43.75467751,-79.24789355,2020-04-24,204,0,inactive,,
ROCKCLIFFE CARE COMMUNITY,3015 Lawrence Avenue East,Central East,For-Profit,Yes,Yes,Yes,Yes, M1P2V7,2011-05-30,37,29,23,20,15,12,12,9,8,6,6,5,rockcliffe care community,1,204,Toronto,3520005,43.75467751,-79.24789355,2020-05-02,204,0,active,0,<5
ROSEBRIDGE MANOR,131 Roses Bridge Road R. R. #2,South East,For-Profit,No,Yes,Yes,Yes, K0G1G0,2010-07-21,24,14,5,9,3,1,10,8,4,1,,,rosebridge manor,1,78,Merrickville-Wolford,3507052,44.84219285,-75.89019625,2020-05-03,78,0,inactive,,
ROSEBRIDGE MANOR,131 Roses Bridge Road R. R. #2,South East,For-Profit,No,Yes,Yes,Yes, K0G1G0,2010-07-21,24,14,5,9,3,1,10,8,4,1,,,rosebridge manor,1,78,Merrickville-Wolford,3507052,44.84219285,-75.89019625,2020-04-24,78,0,active,0,<5
ROYAL ROSE PLACE,635 Prince Charles Drive North,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,No,No,No, L3C0C7,2016-08-16,14,14,9,4,4,3,4,4,2,3,3,2,royal rose place,1,96,Welland,3526032,43.00162217,-79.26928669,2020-06-04,96,20,inactive,,
ROYAL ROSE PLACE,635 Prince Charles Drive North,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,No,No,No, L3C0C7,2016-08-16,14,14,9,4,4,3,4,4,2,3,3,2,royal rose place,1,96,Welland,3526032,43.00162217,-79.26928669,2020-04-24,96,10,active,41,29
ROYAL TERRACE,600 White's Road,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N0G2P0,2010-08-10,24,14,7,5,3,,12,7,6,4,3,1,royal terrace,1,67,Minto,3523043,43.83992155,-80.84393637,2020-05-12,67,0,inactive,,
ROYAL TERRACE,600 White's Road,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N0G2P0,2010-08-10,24,14,7,5,3,,12,7,6,4,3,1,royal terrace,1,67,Minto,3523043,43.83992155,-80.84393637,2020-04-24,67,0,active,<5,0
SAINT LUKE'S PLACE,1624 Franklin Boulevard,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N3C3P4,2010-11-16,33,21,10,17,13,7,11,5,3,4,4,3,saint luke's place,1,114,Cambridge,3530010,43.4253246,-80.31029116,2020-04-24,114,0,inactive,,
SECORD TRAILS CARE COMMUNITY,263 Wonham Street South,South West,For-Profit,Yes,Yes,Yes,Yes, N5C3P6,2010-07-28,63,30,17,26,13,5,23,11,9,16,12,10,secord trails care community,1,80,Ingersoll,3532018,43.03265541,-80.8830515,2020-06-22,80,0,inactive,,
SECORD TRAILS CARE COMMUNITY,263 Wonham Street South,South West,For-Profit,Yes,Yes,Yes,Yes, N5C3P6,2010-07-28,63,30,17,26,13,5,23,11,9,16,12,10,secord trails care community,1,80,Ingersoll,3532018,43.03265541,-80.8830515,2020-05-22,80,0,active,0,7
SEVEN OAKS,9 Neilson Road,Central East,Municipal,Yes,Yes,Yes,Yes, M1E5E1,2011-06-21,47,32,20,21,15,9,17,11,7,8,8,5,seven oaks,1,249,Toronto,3520005,43.78117732,-79.20432774,2020-06-01,249,41,inactive,,
SEVEN OAKS,9 Neilson Road,Central East,Municipal,Yes,Yes,Yes,Yes, M1E5E1,2011-06-21,47,32,20,21,15,9,17,11,7,8,8,5,seven oaks,1,249,Toronto,3520005,43.78117732,-79.20432774,2020-04-24,249,34,active,94,15
SHALOM MANOR LONG TERM CARE HOME,12 Bartlett Avenue,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,No, L3M4N5,2010-09-01,20,12,9,7,4,4,7,4,4,2,2,2,shalom manor long term care home,1,144,Grimsby,3526065,43.1869815,-79.52455129,2020-04-24,144,0,inactive,,
SHELBURNE LONG TERM CARE HOME,200 Robert Street P.O. Box 156,Central West,For-Profit,Yes,Yes,Yes,Yes, L0N1S1,2010-09-23,24,17,11,10,5,4,4,2,1,7,7,5,shelburne long term care home,1,60,Shelburne,3522021,44.08301872,-80.20421248,2020-05-26,60,18,inactive,,
SHELBURNE LONG TERM CARE HOME,200 Robert Street P.O. Box 156,Central West,For-Profit,Yes,Yes,Yes,Yes, L0N1S1,2010-09-23,24,17,11,10,5,4,4,2,1,7,7,5,shelburne long term care home,1,60,Shelburne,3522021,44.08301872,-80.20421248,2020-04-24,60,5,active,17,5
